cenario;mes;ano;plantoes_semana;renda_mensal_real;custo_vida_real;aporte_real;juro_real_mes;patrimonio_real_fim_mes;renda_carteira_6pct;renda_carteira_4pct
larga_quando_carteira_pagar;114;10;4;33733.33;23700.0;10033.33;13000.92;2693971.63;13469.86;8979.91
larga_quando_carteira_pagar;115;10;4;33733.33;23700.0;10033.33;13113.04;2717118.0;13585.59;9057.06
larga_quando_carteira_pagar;116;10;4;33733.33;23700.0;10033.33;13225.71;2740377.04;13701.89;9134.59
larga_quando_carteira_pagar;117;10;4;33733.33;23700.0;10033.33;13338.92;2763749.3;13818.75;9212.5
larga_quando_carteira_pagar;118;10;4;33733.33;23700.0;10033.33;13452.69;2787235.32;13936.18;9290.78
larga_quando_carteira_pagar;119;10;4;33733.33;23700.0;10033.33;13567.01;2810835.67;14054.18;9369.45
larga_quando_carteira_pagar;120;10;4;33733.33;23700.0;10033.33;13681.88;2834550.88;14172.75;9448.5
larga_quando_carteira_pagar;121;11;4;33733.33;23700.0;10033.33;13797.32;2858381.54;14291.91;9527.94
larga_quando_carteira_pagar;122;11;4;33733.33;23700.0;10033.33;13913.32;2882328.19;14411.64;9607.76
larga_quando_carteira_pagar;123;11;4;33733.33;23700.0;10033.33;14029.88;2906391.4;14531.96;9687.97
larga_quando_carteira_pagar;124;11;4;33733.33;23700.0;10033.33;14147.01;2930571.74;14652.86;9768.57
larga_quando_carteira_pagar;125;11;4;33733.33;23700.0;10033.33;14264.71;2954869.78;14774.35;9849.57
larga_quando_carteira_pagar;126;11;4;33733.33;23700.0;10033.33;14382.98;2979286.09;14896.43;9930.95
larga_quando_carteira_pagar;127;11;4;33733.33;23700.0;10033.33;14501.83;3003821.25;15019.11;10012.74
larga_quando_carteira_pagar;128;11;4;33733.33;23700.0;10033.33;14621.25;3028475.83;15142.38;10094.92
larga_quando_carteira_pagar;129;11;4;33733.33;23700.0;10033.33;14741.26;3053250.43;15266.25;10177.5
larga_quando_carteira_pagar;130;11;4;33733.33;23700.0;10033.33;14861.85;3078145.61;15390.73;10260.49
larga_quando_carteira_pagar;131;11;4;33733.33;23700.0;10033.33;14983.03;3103161.97;15515.81;10343.87
larga_quando_carteira_pagar;132;11;4;33733.33;23700.0;10033.33;15104.8;3128300.11;15641.5;10427.67
larga_quando_carteira_pagar;133;12;4;33733.33;23700.0;10033.33;15227.16;3153560.6;15767.8;10511.87
larga_quando_carteira_pagar;134;12;4;33733.33;23700.0;10033.33;15350.12;3178944.05;15894.72;10596.48
larga_quando_carteira_pagar;135;12;4;33733.33;23700.0;10033.33;15473.67;3204451.05;16022.26;10681.5
larga_quando_carteira_pagar;136;12;4;33733.33;23700.0;10033.33;15597.83;3230082.21;16150.41;10766.94
larga_quando_carteira_pagar;137;12;4;33733.33;23700.0;10033.33;15722.59;3255838.13;16279.19;10852.79
larga_quando_carteira_pagar;138;12;4;33733.33;23700.0;10033.33;15847.96;3281719.42;16408.6;10939.06
larga_quando_carteira_pagar;139;12;4;33733.33;23700.0;10033.33;15973.94;3307726.69;16538.63;11025.76
larga_quando_carteira_pagar;140;12;4;33733.33;23700.0;10033.33;16100.53;3333860.55;16669.3;11112.87
larga_quando_carteira_pagar;141;12;4;33733.33;23700.0;10033.33;16227.73;3360121.62;16800.61;11200.41
larga_quando_carteira_pagar;142;12;4;33733.33;23700.0;10033.33;16355.56;3386510.52;16932.55;11288.37
larga_quando_carteira_pagar;143;12;4;33733.33;23700.0;10033.33;16484.01;3413027.86;17065.14;11376.76
larga_quando_carteira_pagar;144;12;4;33733.33;23700.0;10033.33;16613.09;3439674.28;17198.37;11465.58
larga_quando_carteira_pagar;145;13;4;33733.33;23700.0;10033.33;16742.79;3466450.4;17332.25;11554.83
larga_quando_carteira_pagar;146;13;4;33733.33;23700.0;10033.33;16873.12;3493356.86;17466.78;11644.52
larga_quando_carteira_pagar;147;13;4;33733.33;23700.0;10033.33;17004.09;3520394.28;17601.97;11734.65
larga_quando_carteira_pagar;148;13;4;33733.33;23700.0;10033.33;17135.7;3547563.31;17737.82;11825.21
larga_quando_carteira_pagar;149;13;4;33733.33;23700.0;10033.33;17267.94;3574864.59;17874.32;11916.22
larga_quando_carteira_pagar;150;13;4;33733.33;23700.0;10033.33;17400.83;3602298.76;18011.49;12007.66
larga_quando_carteira_pagar;151;13;4;33733.33;23700.0;10033.33;17534.37;3629866.46;18149.33;12099.55
larga_quando_carteira_pagar;152;13;4;33733.33;23700.0;10033.33;17668.56;3657568.35;18287.84;12191.89
larga_quando_carteira_pagar;153;13;4;33733.33;23700.0;10033.33;17803.4;3685405.09;18427.03;12284.68
larga_quando_carteira_pagar;154;13;4;33733.33;23700.0;10033.33;17938.9;3713377.31;18566.89;12377.92
larga_quando_carteira_pagar;155;13;4;33733.33;23700.0;10033.33;18075.05;3741485.7;18707.43;12471.62
larga_quando_carteira_pagar;156;13;4;33733.33;23700.0;10033.33;18211.87;3769730.9;18848.65;12565.77
larga_quando_carteira_pagar;157;14;4;33733.33;23700.0;10033.33;18349.36;3798113.59;18990.57;12660.38
larga_quando_carteira_pagar;158;14;4;33733.33;23700.0;10033.33;18487.51;3826634.44;19133.17;12755.45
larga_quando_carteira_pagar;159;14;4;33733.33;23700.0;10033.33;18626.34;3855294.11;19276.47;12850.98
larga_quando_carteira_pagar;160;14;4;33733.33;23700.0;10033.33;18765.84;3884093.28;19420.47;12946.98
larga_quando_carteira_pagar;161;14;4;33733.33;23700.0;10033.33;18906.02;3913032.63;19565.16;13043.44
larga_quando_carteira_pagar;162;14;3;24150.0;23700.0;450.0;19046.88;3932529.52;19662.65;13108.43
larga_quando_carteira_pagar;163;14;3;24150.0;23700.0;450.0;19141.79;3952121.3;19760.61;13173.74
larga_quando_carteira_pagar;164;14;3;24150.0;23700.0;450.0;19237.15;3971808.45;19859.04;13239.36
larga_quando_carteira_pagar;165;14;3;24150.0;23700.0;450.0;19332.98;3991591.43;19957.96;13305.3
larga_quando_carteira_pagar;166;14;3;24150.0;23700.0;450.0;19429.27;4011470.7;20057.35;13371.57
larga_quando_carteira_pagar;167;14;3;24150.0;23700.0;450.0;19526.04;4031446.74;20157.23;13438.16
larga_quando_carteira_pagar;168;14;3;24150.0;23700.0;450.0;19623.27;4051520.01;20257.6;13505.07
larga_quando_carteira_pagar;169;15;3;24150.0;23700.0;450.0;19720.98;4071690.99;20358.45;13572.3
larga_quando_carteira_pagar;170;15;3;24150.0;23700.0;450.0;19819.16;4091960.15;20459.8;13639.87
larga_quando_carteira_pagar;171;15;3;24150.0;23700.0;450.0;19917.82;4112327.98;20561.64;13707.76
larga_quando_carteira_pagar;172;15;3;24150.0;23700.0;450.0;20016.96;4132794.94;20663.97;13775.98
larga_quando_carteira_pagar;173;15;3;24150.0;23700.0;450.0;20116.59;4153361.53;20766.81;13844.54
larga_quando_carteira_pagar;174;15;3;24150.0;23700.0;450.0;20216.7;4174028.23;20870.14;13913.43
larga_quando_carteira_pagar;175;15;3;24150.0;23700.0;450.0;20317.29;4194795.52;20973.98;13982.65
larga_quando_carteira_pagar;176;15;3;24150.0;23700.0;450.0;20418.38;4215663.9;21078.32;14052.21
larga_quando_carteira_pagar;177;15;3;24150.0;23700.0;450.0;20519.96;4236633.86;21183.17;14122.11
larga_quando_carteira_pagar;178;15;3;24150.0;23700.0;450.0;20622.03;4257705.88;21288.53;14192.35
larga_quando_carteira_pagar;179;15;3;24150.0;23700.0;450.0;20724.6;4278880.48;21394.4;14262.93
larga_quando_carteira_pagar;180;15;3;24150.0;23700.0;450.0;20827.67;4300158.15;21500.79;14333.86
larga_quando_carteira_pagar;181;16;3;24150.0;23700.0;450.0;20931.24;4321539.39;21607.7;14405.13
larga_quando_carteira_pagar;182;16;3;24150.0;23700.0;450.0;21035.31;4343024.7;21715.12;14476.75
larga_quando_carteira_pagar;183;16;3;24150.0;23700.0;450.0;21139.89;4364614.59;21823.07;14548.72
larga_quando_carteira_pagar;184;16;3;24150.0;23700.0;450.0;21244.98;4386309.57;21931.55;14621.03
larga_quando_carteira_pagar;185;16;3;24150.0;23700.0;450.0;21350.58;4408110.16;22040.55;14693.7
larga_quando_carteira_pagar;186;16;3;24150.0;23700.0;450.0;21456.7;4430016.86;22150.08;14766.72
larga_quando_carteira_pagar;187;16;3;24150.0;23700.0;450.0;21563.33;4452030.19;22260.15;14840.1
larga_quando_carteira_pagar;188;16;3;24150.0;23700.0;450.0;21670.48;4474150.67;22370.75;14913.84
larga_quando_carteira_pagar;189;16;3;24150.0;23700.0;450.0;21778.15;4496378.82;22481.89;14987.93
larga_quando_carteira_pagar;190;16;3;24150.0;23700.0;450.0;21886.35;4518715.18;22593.58;15062.38
larga_quando_carteira_pagar;191;16;3;24150.0;23700.0;450.0;21995.07;4541160.25;22705.8;15137.2
larga_quando_carteira_pagar;192;16;3;24150.0;23700.0;450.0;22104.33;4563714.58;22818.57;15212.38
larga_quando_carteira_pagar;193;17;3;24150.0;23700.0;450.0;22214.11;4586378.69;22931.89;15287.93
larga_quando_carteira_pagar;194;17;3;24150.0;23700.0;450.0;22324.43;4609153.12;23045.77;15363.84
larga_quando_carteira_pagar;195;17;3;24150.0;23700.0;450.0;22435.29;4632038.4;23160.19;15440.13
larga_quando_carteira_pagar;196;17;3;24150.0;23700.0;450.0;22546.68;4655035.09;23275.18;15516.78
larga_quando_carteira_pagar;197;17;3;24150.0;23700.0;450.0;22658.62;4678143.7;23390.72;15593.81
larga_quando_carteira_pagar;198;17;3;24150.0;23700.0;450.0;22771.1;4701364.81;23506.82;15671.22
larga_quando_carteira_pagar;199;17;3;24150.0;23700.0;450.0;22884.13;4724698.94;23623.49;15749.0
larga_quando_carteira_pagar;200;17;3;24150.0;23700.0;450.0;22997.71;4748146.65;23740.73;15827.16
larga_quando_carteira_pagar;201;17;3;24150.0;23700.0;450.0;23111.84;4771708.49;23858.54;15905.69
larga_quando_carteira_pagar;202;17;3;24150.0;23700.0;450.0;23226.53;4795385.02;23976.93;15984.62
larga_quando_carteira_pagar;203;17;3;24150.0;23700.0;450.0;23341.78;4819176.8;24095.88;16063.92
larga_quando_carteira_pagar;204;17;3;24150.0;23700.0;450.0;23457.59;4843084.39;24215.42;16143.61
larga_quando_carteira_pagar;205;18;3;24150.0;23700.0;450.0;23573.96;4867108.35;24335.54;16223.69
larga_quando_carteira_pagar;206;18;3;24150.0;23700.0;450.0;23690.9;4891249.24;24456.25;16304.16
larga_quando_carteira_pagar;207;18;3;24150.0;23700.0;450.0;23808.4;4915507.65;24577.54;16385.03
larga_quando_carteira_pagar;208;18;3;24150.0;23700.0;450.0;23926.48;4939884.13;24699.42;16466.28
larga_quando_carteira_pagar;209;18;3;24150.0;23700.0;450.0;24045.14;4964379.26;24821.9;16547.93
larga_quando_carteira_pagar;210;18;3;24150.0;23700.0;450.0;24164.37;4988993.63;24944.97;16629.98
larga_quando_carteira_pagar;211;18;3;24150.0;23700.0;450.0;24284.18;5013727.81;25068.64;16712.43
larga_quando_carteira_pagar;212;18;3;24150.0;23700.0;450.0;24404.57;5038582.38;25192.91;16795.27
larga_quando_carteira_pagar;213;18;3;24150.0;23700.0;450.0;24525.55;5063557.94;25317.79;16878.53
larga_quando_carteira_pagar;214;18;3;24150.0;23700.0;450.0;24647.12;5088655.06;25443.28;16962.18
larga_quando_carteira_pagar;215;18;3;24150.0;23700.0;450.0;24769.29;5113874.35;25569.37;17046.25
larga_quando_carteira_pagar;216;18;3;24150.0;23700.0;450.0;24892.04;5139216.39;25696.08;17130.72
larga_quando_carteira_pagar;217;19;3;24150.0;23700.0;450.0;25015.4;5164681.79;25823.41;17215.61
larga_quando_carteira_pagar;218;19;3;24150.0;23700.0;450.0;25139.35;5190271.14;25951.36;17300.9
larga_quando_carteira_pagar;219;19;3;24150.0;23700.0;450.0;25263.91;5215985.04;26079.93;17386.62
larga_quando_carteira_pagar;220;19;3;24150.0;23700.0;450.0;25389.07;5241824.11;26209.12;17472.75
larga_quando_carteira_pagar;221;19;3;24150.0;23700.0;450.0;25514.84;5267788.96;26338.94;17559.3
larga_quando_carteira_pagar;222;19;3;24150.0;23700.0;450.0;25641.23;5293880.19;26469.4;17646.27
larga_quando_carteira_pagar;223;19;3;24150.0;23700.0;450.0;25768.23;5320098.42;26600.49;17733.66
larga_quando_carteira_pagar;224;19;3;24150.0;23700.0;450.0;25895.85;5346444.26;26732.22;17821.48
larga_quando_carteira_pagar;225;19;3;24150.0;23700.0;450.0;26024.09;5372918.35;26864.59;17909.73
larga_quando_carteira_pagar;226;19;3;24150.0;23700.0;450.0;26152.95;5399521.3;26997.61;17998.4
larga_quando_carteira_pagar;227;19;3;24150.0;23700.0;450.0;26282.44;5426253.75;27131.27;18087.51
larga_quando_carteira_pagar;228;19;3;24150.0;23700.0;450.0;26412.56;5453116.31;27265.58;18177.05
larga_quando_carteira_pagar;229;20;3;24150.0;23700.0;450.0;26543.32;5480109.63;27400.55;18267.03
larga_quando_carteira_pagar;230;20;3;24150.0;23700.0;450.0;26674.71;5507234.34;27536.17;18357.45
larga_quando_carteira_pagar;231;20;3;24150.0;23700.0;450.0;26806.74;5534491.08;27672.46;18448.3
larga_quando_carteira_pagar;232;20;3;24150.0;23700.0;450.0;26939.42;5561880.5;27809.4;18539.6
larga_quando_carteira_pagar;233;20;3;24150.0;23700.0;450.0;27072.73;5589403.23;27947.02;18631.34
larga_quando_carteira_pagar;234;20;3;24150.0;23700.0;450.0;27206.7;5617059.94;28085.3;18723.53
larga_quando_carteira_pagar;235;20;3;24150.0;23700.0;450.0;27341.32;5644851.26;28224.26;18816.17
larga_quando_carteira_pagar;236;20;3;24150.0;23700.0;450.0;27476.6;5672777.86;28363.89;18909.26
larga_quando_carteira_pagar;237;20;3;24150.0;23700.0;450.0;27612.53;5700840.39;28504.2;19002.8
larga_quando_carteira_pagar;238;20;3;24150.0;23700.0;450.0;27749.13;5729039.52;28645.2;19096.8
larga_quando_carteira_pagar;239;20;3;24150.0;23700.0;450.0;27886.39;5757375.91;28786.88;19191.25
larga_quando_carteira_pagar;240;20;3;24150.0;23700.0;450.0;28024.32;5785850.23;28929.25;19286.17
plano_ipca_mais_4;1;1;5;43700.0;23700.0;20000.0;0.0;20000.0;100.0;66.67
plano_ipca_mais_4;2;1;5;43700.0;23700.0;20000.0;65.47;40065.47;200.33;133.55
plano_ipca_mais_4;3;1;5;43700.0;23700.0;20000.0;131.16;60196.64;300.98;200.66
plano_ipca_mais_4;4;1;5;43700.0;23700.0;20000.0;197.07;80393.71;401.97;267.98
plano_ipca_mais_4;5;1;5;43700.0;23700.0;20000.0;263.19;100656.89;503.28;335.52
plano_ipca_mais_4;6;1;5;43700.0;23700.0;20000.0;329.52;120986.42;604.93;403.29
plano_ipca_mais_4;7;1;5;43700.0;23700.0;20000.0;396.08;141382.5;706.91;471.27
plano_ipca_mais_4;8;1;5;43700.0;23700.0;20000.0;462.85;161845.35;809.23;539.48
plano_ipca_mais_4;9;1;5;43700.0;23700.0;20000.0;529.84;182375.19;911.88;607.92
plano_ipca_mais_4;10;1;5;43700.0;23700.0;20000.0;597.05;202972.24;1014.86;676.57
plano_ipca_mais_4;11;1;5;43700.0;23700.0;20000.0;664.48;223636.71;1118.18;745.46
plano_ipca_mais_4;12;1;5;43700.0;23700.0;20000.0;732.13;244368.84;1221.84;814.56
plano_ipca_mais_4;13;2;5;43700.0;23700.0;20000.0;800.0;265168.84;1325.84;883.9
plano_ipca_mais_4;14;2;5;43700.0;23700.0;20000.0;868.09;286036.94;1430.18;953.46
plano_ipca_mais_4;15;2;5;43700.0;23700.0;20000.0;936.41;306973.35;1534.87;1023.24
plano_ipca_mais_4;16;2;5;43700.0;23700.0;20000.0;1004.95;327978.3;1639.89;1093.26
plano_ipca_mais_4;17;2;5;43700.0;23700.0;20000.0;1073.72;349052.01;1745.26;1163.51
plano_ipca_mais_4;18;2;5;43700.0;23700.0;20000.0;1142.71;370194.72;1850.97;1233.98
plano_ipca_mais_4;19;2;5;43700.0;23700.0;20000.0;1211.92;391406.64;1957.03;1304.69
plano_ipca_mais_4;20;2;5;43700.0;23700.0;20000.0;1281.36;412688.0;2063.44;1375.63
plano_ipca_mais_4;21;2;5;43700.0;23700.0;20000.0;1351.03;434039.04;2170.2;1446.8
plano_ipca_mais_4;22;2;5;43700.0;23700.0;20000.0;1420.93;455459.97;2277.3;1518.2
plano_ipca_mais_4;23;2;5;43700.0;23700.0;20000.0;1491.06;476951.02;2384.76;1589.84
plano_ipca_mais_4;24;2;5;43700.0;23700.0;20000.0;1561.41;498512.44;2492.56;1661.71
plano_ipca_mais_4;25;3;5;43700.0;23700.0;20000.0;1632.0;520144.44;2600.72;1733.81
plano_ipca_mais_4;26;3;5;43700.0;23700.0;20000.0;1702.82;541847.26;2709.24;1806.16
plano_ipca_mais_4;27;3;5;43700.0;23700.0;20000.0;1773.87;563621.12;2818.11;1878.74
plano_ipca_mais_4;28;3;5;43700.0;23700.0;20000.0;1845.15;585466.27;2927.33;1951.55
plano_ipca_mais_4;29;3;5;43700.0;23700.0;20000.0;1916.66;607382.94;3036.91;2024.61
plano_ipca_mais_4;30;3;5;43700.0;23700.0;20000.0;1988.41;629371.35;3146.86;2097.9
plano_ipca_mais_4;31;3;5;43700.0;23700.0;20000.0;2060.4;651431.75;3257.16;2171.44
plano_ipca_mais_4;32;3;5;43700.0;23700.0;20000.0;2132.62;673564.37;3367.82;2245.21
plano_ipca_mais_4;33;3;5;43700.0;23700.0;20000.0;2205.07;695769.44;3478.85;2319.23
plano_ipca_mais_4;34;3;5;43700.0;23700.0;20000.0;2277.77;718047.21;3590.24;2393.49
plano_ipca_mais_4;35;3;5;43700.0;23700.0;20000.0;2350.7;740397.91;3701.99;2467.99
plano_ipca_mais_4;36;3;5;43700.0;23700.0;20000.0;2423.87;762821.78;3814.11;2542.74
plano_ipca_mais_4;37;4;5;43700.0;23700.0;20000.0;2497.28;785319.06;3926.6;2617.73
plano_ipca_mais_4;38;4;5;43700.0;23700.0;20000.0;2570.93;807889.99;4039.45;2692.97
plano_ipca_mais_4;39;4;5;43700.0;23700.0;20000.0;2644.82;830534.81;4152.67;2768.45
plano_ipca_mais_4;40;4;5;43700.0;23700.0;20000.0;2718.95;853253.76;4266.27;2844.18
plano_ipca_mais_4;41;4;5;43700.0;23700.0;20000.0;2793.33;876047.1;4380.24;2920.16
plano_ipca_mais_4;42;4;5;43700.0;23700.0;20000.0;2867.95;898915.05;4494.58;2996.38
plano_ipca_mais_4;43;4;5;43700.0;23700.0;20000.0;2942.81;921857.86;4609.29;3072.86
plano_ipca_mais_4;44;4;5;43700.0;23700.0;20000.0;3017.92;944875.78;4724.38;3149.59
plano_ipca_mais_4;45;4;5;43700.0;23700.0;20000.0;3093.28;967969.06;4839.85;3226.56
plano_ipca_mais_4;46;4;5;43700.0;23700.0;20000.0;3168.88;991137.94;4955.69;3303.79
plano_ipca_mais_4;47;4;5;43700.0;23700.0;20000.0;3244.73;1014382.67;5071.91;3381.28
plano_ipca_mais_4;48;4;5;43700.0;23700.0;20000.0;3320.82;1037703.49;5188.52;3459.01
plano_ipca_mais_4;49;5;5;43700.0;23700.0;20000.0;3397.17;1061100.66;5305.5;3537.0
plano_ipca_mais_4;50;5;5;43700.0;23700.0;20000.0;3473.77;1084574.43;5422.87;3615.25
plano_ipca_mais_4;51;5;5;43700.0;23700.0;20000.0;3550.61;1108125.04;5540.63;3693.75
plano_ipca_mais_4;52;5;5;43700.0;23700.0;20000.0;3627.71;1131752.76;5658.76;3772.51
plano_ipca_mais_4;53;5;5;43700.0;23700.0;20000.0;3705.06;1155457.82;5777.29;3851.53
plano_ipca_mais_4;54;5;5;43700.0;23700.0;20000.0;3782.67;1179240.49;5896.2;3930.8
plano_ipca_mais_4;55;5;5;43700.0;23700.0;20000.0;3860.53;1203101.02;6015.51;4010.34
plano_ipca_mais_4;56;5;5;43700.0;23700.0;20000.0;3938.64;1227039.66;6135.2;4090.13
plano_ipca_mais_4;57;5;5;43700.0;23700.0;20000.0;4017.01;1251056.66;6255.28;4170.19
plano_ipca_mais_4;58;5;5;43700.0;23700.0;20000.0;4095.63;1275152.3;6375.76;4250.51
plano_ipca_mais_4;59;5;5;43700.0;23700.0;20000.0;4174.52;1299326.81;6496.63;4331.09
plano_ipca_mais_4;60;5;5;43700.0;23700.0;20000.0;4253.66;1323580.47;6617.9;4411.93
plano_ipca_mais_4;61;6;5;43700.0;23700.0;20000.0;4333.06;1347913.53;6739.57;4493.05
plano_ipca_mais_4;62;6;5;43700.0;23700.0;20000.0;4412.72;1372326.25;6861.63;4574.42
plano_ipca_mais_4;63;6;5;43700.0;23700.0;20000.0;4492.64;1396818.89;6984.09;4656.06
plano_ipca_mais_4;64;6;5;43700.0;23700.0;20000.0;4572.82;1421391.71;7106.96;4737.97
plano_ipca_mais_4;65;6;5;43700.0;23700.0;20000.0;4653.27;1446044.98;7230.22;4820.15
plano_ipca_mais_4;66;6;5;43700.0;23700.0;20000.0;4733.97;1470778.95;7353.89;4902.6
plano_ipca_mais_4;67;6;5;43700.0;23700.0;20000.0;4814.95;1495593.9;7477.97;4985.31
plano_ipca_mais_4;68;6;5;43700.0;23700.0;20000.0;4896.19;1520490.08;7602.45;5068.3
plano_ipca_mais_4;69;6;5;43700.0;23700.0;20000.0;4977.69;1545467.77;7727.34;5151.56
plano_ipca_mais_4;70;6;5;43700.0;23700.0;20000.0;5059.46;1570527.23;7852.64;5235.09
plano_ipca_mais_4;71;6;5;43700.0;23700.0;20000.0;5141.5;1595668.73;7978.34;5318.9
plano_ipca_mais_4;72;6;5;43700.0;23700.0;20000.0;5223.8;1620892.53;8104.46;5402.98
plano_ipca_mais_4;73;7;5;43700.0;23700.0;20000.0;5306.38;1646198.91;8230.99;5487.33
plano_ipca_mais_4;74;7;5;43700.0;23700.0;20000.0;5389.23;1671588.14;8357.94;5571.96
plano_ipca_mais_4;75;7;5;43700.0;23700.0;20000.0;5472.34;1697060.49;8485.3;5656.87
plano_ipca_mais_4;76;7;5;43700.0;23700.0;20000.0;5555.73;1722616.22;8613.08;5742.05
plano_ipca_mais_4;77;7;5;43700.0;23700.0;20000.0;5639.4;1748255.62;8741.28;5827.52
plano_ipca_mais_4;78;7;5;43700.0;23700.0;20000.0;5723.33;1773978.95;8869.89;5913.26
plano_ipca_mais_4;79;7;5;43700.0;23700.0;20000.0;5807.55;1799786.5;8998.93;5999.29
plano_ipca_mais_4;80;7;5;43700.0;23700.0;20000.0;5892.03;1825678.53;9128.39;6085.6
plano_ipca_mais_4;81;7;5;43700.0;23700.0;20000.0;5976.8;1851655.33;9258.28;6172.18
plano_ipca_mais_4;82;7;5;43700.0;23700.0;20000.0;6061.84;1877717.16;9388.59;6259.06
plano_ipca_mais_4;83;7;5;43700.0;23700.0;20000.0;6147.16;1903864.32;9519.32;6346.21
plano_ipca_mais_4;84;7;5;43700.0;23700.0;20000.0;6232.76;1930097.08;9650.49;6433.66
plano_ipca_mais_4;85;8;5;43700.0;23700.0;20000.0;6318.64;1956415.71;9782.08;6521.39
plano_ipca_mais_4;86;8;5;43700.0;23700.0;20000.0;6404.8;1982820.51;9914.1;6609.4
plano_ipca_mais_4;87;8;5;43700.0;23700.0;20000.0;6491.24;2009311.75;10046.56;6697.71
plano_ipca_mais_4;88;8;5;43700.0;23700.0;20000.0;6577.96;2035889.71;10179.45;6786.3
plano_ipca_mais_4;89;8;5;43700.0;23700.0;20000.0;6664.97;2062554.68;10312.77;6875.18
plano_ipca_mais_4;90;8;5;43700.0;23700.0;20000.0;6752.27;2089306.95;10446.53;6964.36
plano_ipca_mais_4;91;8;5;43700.0;23700.0;20000.0;6839.85;2116146.8;10580.73;7053.82
plano_ipca_mais_4;92;8;5;43700.0;23700.0;20000.0;6927.71;2143074.51;10715.37;7143.58
plano_ipca_mais_4;93;8;5;43700.0;23700.0;20000.0;7015.87;2170090.38;10850.45;7233.63
plano_ipca_mais_4;94;8;5;43700.0;23700.0;20000.0;7104.31;2197194.69;10985.97;7323.98
plano_ipca_mais_4;95;8;5;43700.0;23700.0;20000.0;7193.04;2224387.74;11121.94;7414.63
plano_ipca_mais_4;96;8;5;43700.0;23700.0;20000.0;7282.07;2251669.8;11258.35;7505.57
plano_ipca_mais_4;97;9;5;43700.0;23700.0;20000.0;7371.38;2279041.18;11395.21;7596.8
plano_ipca_mais_4;98;9;5;43700.0;23700.0;20000.0;7460.99;2306502.17;11532.51;7688.34
plano_ipca_mais_4;99;9;5;43700.0;23700.0;20000.0;7550.89;2334053.06;11670.27;7780.18
plano_ipca_mais_4;100;9;5;43700.0;23700.0;20000.0;7641.08;2361694.14;11808.47;7872.31
plano_ipca_mais_4;101;9;5;43700.0;23700.0;20000.0;7731.57;2389425.71;11947.13;7964.75
plano_ipca_mais_4;102;9;5;43700.0;23700.0;20000.0;7822.36;2417248.07;12086.24;8057.49
plano_ipca_mais_4;103;9;5;43700.0;23700.0;20000.0;7913.44;2445161.51;12225.81;8150.54
plano_ipca_mais_4;104;9;5;43700.0;23700.0;20000.0;8004.82;2473166.34;12365.83;8243.89
plano_ipca_mais_4;105;9;5;43700.0;23700.0;20000.0;8096.5;2501262.84;12506.31;8337.54
plano_ipca_mais_4;106;9;5;43700.0;23700.0;20000.0;8188.48;2529451.32;12647.26;8431.5
plano_ipca_mais_4;107;9;5;43700.0;23700.0;20000.0;8280.77;2557732.09;12788.66;8525.77
plano_ipca_mais_4;108;9;5;43700.0;23700.0;20000.0;8373.35;2586105.44;12930.53;8620.35
plano_ipca_mais_4;109;10;5;43700.0;23700.0;20000.0;8466.24;2614571.67;13072.86;8715.24
plano_ipca_mais_4;110;10;5;43700.0;23700.0;20000.0;8559.43;2643131.1;13215.66;8810.44
plano_ipca_mais_4;111;10;5;43700.0;23700.0;20000.0;8652.92;2671784.02;13358.92;8905.95
plano_ipca_mais_4;112;10;5;43700.0;23700.0;20000.0;8746.73;2700530.75;13502.65;9001.77
plano_ipca_mais_4;113;10;5;43700.0;23700.0;20000.0;8840.83;2729371.58;13646.86;9097.91
plano_ipca_mais_4;114;10;5;43700.0;23700.0;20000.0;8935.25;2758306.84;13791.53;9194.36
plano_ipca_mais_4;115;10;5;43700.0;23700.0;20000.0;9029.98;2787336.82;13936.68;9291.12
plano_ipca_mais_4;116;10;5;43700.0;23700.0;20000.0;9125.02;2816461.83;14082.31;9388.21
plano_ipca_mais_4;117;10;5;43700.0;23700.0;20000.0;9220.36;2845682.19;14228.41;9485.61
plano_ipca_mais_4;118;10;5;43700.0;23700.0;20000.0;9316.02;2874998.22;14374.99;9583.33
plano_ipca_mais_4;119;10;5;43700.0;23700.0;20000.0;9412.0;2904410.21;14522.05;9681.37
plano_ipca_mais_4;120;10;5;43700.0;23700.0;20000.0;9508.28;2933918.5;14669.59;9779.73
plano_ipca_mais_4;121;11;4;33733.33;23700.0;10033.33;9604.89;2953556.72;14767.78;9845.19
plano_ipca_mais_4;122;11;4;33733.33;23700.0;10033.33;9669.18;2973259.22;14866.3;9910.86
plano_ipca_mais_4;123;11;4;33733.33;23700.0;10033.33;9733.68;2993026.23;14965.13;9976.75
plano_ipca_mais_4;124;11;4;33733.33;23700.0;10033.33;9798.39;3012857.96;15064.29;10042.86
plano_ipca_mais_4;125;11;4;33733.33;23700.0;10033.33;9863.31;3032754.6;15163.77;10109.18
plano_ipca_mais_4;126;11;4;33733.33;23700.0;10033.33;9928.45;3052716.39;15263.58;10175.72
plano_ipca_mais_4;127;11;4;33733.33;23700.0;10033.33;9993.8;3072743.52;15363.72;10242.48
plano_ipca_mais_4;128;11;4;33733.33;23700.0;10033.33;10059.36;3092836.21;15464.18;10309.45
plano_ipca_mais_4;129;11;4;33733.33;23700.0;10033.33;10125.14;3112994.69;15564.97;10376.65
